"probeID" "Entrez"
"233294_at" "233294_at" "DENND2C"
"233295_at" "233295_at" NA
"233296_x_at" "233296_x_at" NA
"233297_s_at" "233297_s_at" NA
"233298_at" "233298_at" NA
"233299_at" "233299_at" "RIMS4"
"233300_at" "233300_at" NA
"233301_at" "233301_at" "OXCT2"
"233302_at" "233302_at" NA
"233303_at" "233303_at" NA
"233304_at" "233304_at" "NFIB"
"233305_at" "233305_at" "NECAB1"
"233306_at" "233306_at" NA
"233307_x_at" "233307_x_at" NA
"233308_at" "233308_at" "COPB1"
"233309_at" "233309_at" NA
"233310_at" "233310_at" NA
"233311_at" "233311_at" "LOC145845"
"233312_at" "233312_at" "ROPN1L"
"233313_at" "233313_at" NA
"233314_at" "233314_at" "PTEN"
"233315_at" "233315_at" NA
"233316_at" "233316_at" NA
"233317_at" "233317_at" "CD9"
"233318_at" "233318_at" NA
"233319_x_at" "233319_x_at" NA
"233320_at" "233320_at" "TCAM1"
"233321_x_at" "233321_x_at" "LOC90834"
"233322_at" "233322_at" "CD9"
"233323_at" "233323_at" NA
"233324_at" "233324_at" "TRERF1"
"233325_at" "233325_at" "SLC35D2"
"233326_at" "233326_at" "CCDC39"
"233327_at" "233327_at" "UBE2CBP"
"233328_x_at" "233328_x_at" "SLC17A9"
"233329_s_at" "233329_s_at" "KRCC1"
"233330_s_at" "233330_s_at" NA
"233331_at" "233331_at" NA
"233332_at" "233332_at" NA
"233333_x_at" "233333_x_at" "AVIL"
"233334_x_at" "233334_x_at" NA
"233335_at" "233335_at" NA
"233336_at" "233336_at" NA
"233337_s_at" "233337_s_at" "SEZ6L2"
"233338_at" "233338_at" NA
"233339_s_at" "233339_s_at" "ARID1B"
"233340_at" "233340_at" "SPINK5L3"
"233341_s_at" "233341_s_at" "POLR1B"
"233342_at" "233342_at" "LOC100134040"
"233343_at" "233343_at" "DEFB127"
"233344_x_at" "233344_x_at" "KIAA1875"
"233345_at" "233345_at" "EFCAB6"
"233346_at" "233346_at" NA
"233348_at" "233348_at" NA
"233349_at" "233349_at" "TLK2"
"233350_s_at" "233350_s_at" "TEX264"
"233351_at" "233351_at" NA
"233352_at" "233352_at" NA
"233353_at" "233353_at" "FER1L5"
"233354_at" "233354_at" NA
"233355_at" "233355_at" "NCRNA00176"
"233356_at" "233356_at" "EEF1DP3"
"233357_at" "233357_at" NA
"233358_at" "233358_at" NA
"233359_at" "233359_at" NA
"233360_at" "233360_at" "UBE2I"
"233361_at" "233361_at" "ANKRD44"
"233362_at" "233362_at" "ZNF341"
"233363_at" "233363_at" NA
"233364_s_at" "233364_s_at" NA
"233365_at" "233365_at" NA
"233366_at" "233366_at" "FBXO4"
"233367_at" "233367_at" NA
"233368_s_at" "233368_s_at" "DNAJC27"
"233369_at" "233369_at" NA
"233370_at" "233370_at" NA
"233371_at" "233371_at" "ABCC13"
"233372_at" "233372_at" NA
"233373_at" "233373_at" NA
"233374_at" "233374_at" NA
"233375_at" "233375_at" "EFCAB2"
"233376_at" "233376_at" NA
"233377_at" "233377_at" NA
"233378_at" "233378_at" NA
"233379_at" "233379_at" "PRR5L"
"233380_s_at" "233380_s_at" "RUFY1"
"233381_at" "233381_at" "RUFY1"
"233382_at" "233382_at" "LOC145845"
"233383_at" "233383_at" NA
"233384_at" "233384_at" NA
"233385_x_at" "233385_x_at" "RAB4B"
"233386_at" "233386_at" NA
"233387_s_at" "233387_s_at" "PCNT"
"233388_at" "233388_at" NA
"233389_at" "233389_at" "C20orf26"
"233390_at" "233390_at" NA
"233391_at" "233391_at" "CDH26"
"233392_at" "233392_at" NA
"233393_at" "233393_at" NA
"233394_at" "233394_at" "NFIB"
"233395_at" "233395_at" NA
"233396_s_at" "233396_s_at" "CSRP2BP"
"233397_at" "233397_at" NA
"233398_at" "233398_at" NA
"233399_x_at" "233399_x_at" NA
"233400_at" "233400_at" NA
"233401_at" "233401_at" NA
"233402_at" "233402_at" NA
"233403_x_at" "233403_x_at" "TM6SF2"
"233404_at" "233404_at" NA
"233405_at" "233405_at" NA
"233406_at" "233406_at" NA
"233407_at" "233407_at" NA
"233408_at" "233408_at" "PREX2"
"233409_at" "233409_at" "RHBDL3"
"233410_at" "233410_at" NA
"233411_at" "233411_at" NA
"233412_x_at" "233412_x_at" NA
"233413_at" "233413_at" NA
"233414_at" "233414_at" "MPRIP"
"233415_at" "233415_at" NA
"233416_at" "233416_at" NA
"233417_at" "233417_at" NA
"233418_at" "233418_at" "LOC91450"
"233419_at" "233419_at" NA
"233420_at" "233420_at" NA
"233421_s_at" "233421_s_at" "NUP133"
"233422_at" "233422_at" NA
"233423_at" "233423_at" "KIAA1609"
"233424_at" "233424_at" NA
"233425_at" "233425_at" NA
"233426_at" "233426_at" NA
"233427_x_at" "233427_x_at" NA
"233428_at" "233428_at" NA
"233429_at" "233429_at" "SPEF2"
"233430_at" "233430_at" "TBC1D22B"
"233431_x_at" "233431_x_at" NA
"233432_at" "233432_at" "LOC646982"
"233433_at" "233433_at" NA
"233434_at" "233434_at" NA
"233435_at" "233435_at" NA
"233436_at" "233436_at" "MTBP"
"233437_at" "233437_at" "GABRA4"
"233438_at" "233438_at" "C6orf162"
"233439_at" "233439_at" "LETM1"
"233440_at" "233440_at" NA
"233441_at" "233441_at" "ONECUT2"
"233442_at" "233442_at" NA
"233443_at" "233443_at" "PSMG4"
"233444_at" "233444_at" NA
"233445_at" "233445_at" NA
"233446_at" "233446_at" "ONECUT2"
"233447_at" "233447_at" "PSMG4"
"233448_s_at" "233448_s_at" NA
"233449_at" "233449_at" NA
"233450_at" "233450_at" NA
"233451_at" "233451_at" "C20orf54"
"233452_at" "233452_at" "LOC100288313"
"233453_at" "233453_at" NA
"233454_at" "233454_at" "POLN"
"233455_at" "233455_at" NA
"233456_at" "233456_at" NA
"233457_at" "233457_at" NA
"233458_at" "233458_at" "POLR3E"
"233459_at" "233459_at" "POLR3E"
"233460_at" "233460_at" NA
"233461_x_at" "233461_x_at" "ZNF226"
"233462_at" "233462_at" "TBC1D28"
"233463_at" "233463_at" "RASSF6"
"233464_at" "233464_at" "BCL2L14"
"233465_at" "233465_at" NA
"233466_at" "233466_at" NA
"233467_s_at" "233467_s_at" "TSPAN32"
"233468_at" "233468_at" NA
"233469_at" "233469_at" "psiTPTE22"
"233470_at" "233470_at" "PTPN5"
"233471_at" "233471_at" "PTPN5"
"233472_at" "233472_at" "TCP11L1"
"233473_x_at" "233473_x_at" NA
"233474_at" "233474_at" "LOC284240"
"233475_at" "233475_at" NA
"233476_at" "233476_at" NA
"233477_at" "233477_at" "KLK15"
"233478_at" "233478_at" NA
"233479_at" "233479_at" NA
"233480_at" "233480_at" "TMEM43"
"233481_at" "233481_at" NA
"233482_at" "233482_at" NA
"233483_at" "233483_at" "TBC1D27"
"233484_at" "233484_at" NA
"233485_at" "233485_at" NA
"233486_at" "233486_at" NA
"233487_s_at" "233487_s_at" "LRRC8A"
"233488_at" "233488_at" "RNASE7"
"233489_at" "233489_at" "TMEM43"
"233490_at" "233490_at" "DCTN4"
"233491_at" "233491_at" "LOC100268168"
"233492_s_at" "233492_s_at" NA
"233493_at" "233493_at" "OR2A4"
"233494_at" "233494_at" "ERBB4"
"233495_at" "233495_at" "EXOSC3"
"233496_s_at" "233496_s_at" "CFL2"
"233497_at" "233497_at" NA
"233498_at" "233498_at" "ERBB4"
"233499_at" "233499_at" "LRRC7"
"233500_x_at" "233500_x_at" "CLEC2D"
"233501_at" "233501_at" NA
"233502_at" "233502_at" NA
"233503_at" "233503_at" "C13orf38"
"233504_at" "233504_at" "C9orf84"
"233505_at" "233505_at" NA
"233506_at" "233506_at" NA
"233507_at" "233507_at" NA
"233508_at" "233508_at" NA
"233509_at" "233509_at" "HERC4"
"233510_s_at" "233510_s_at" "PARVG"
"233511_at" "233511_at" NA
"233512_at" "233512_at" NA
"233513_at" "233513_at" NA
"233514_x_at" "233514_x_at" "TEX11"
"233515_at" "233515_at" NA
"233516_s_at" "233516_s_at" "SPAG17"
"233517_s_at" "233517_s_at" "HIF3A"
"233518_at" "233518_at" NA
"233519_at" "233519_at" NA
"233520_s_at" "233520_s_at" "CMYA5"
"233521_at" "233521_at" NA
"233522_at" "233522_at" NA
"233523_at" "233523_at" "C20orf186"
"233524_at" "233524_at" "C9orf44"
"233525_s_at" "233525_s_at" "C9orf44"
"233526_at" "233526_at" NA
"233527_at" "233527_at" "LOC100129069"
"233528_s_at" "233528_s_at" NA
"233529_at" "233529_at" NA
"233530_at" "233530_at" NA
"233531_at" "233531_at" "SLC46A1"
"233532_x_at" "233532_x_at" "IFT52"
"233533_at" "233533_at" "KRTAP1-5"
"233534_at" "233534_at" "KRTAP3-2"
"233535_at" "233535_at" "ATP13A4"
"233536_at" "233536_at" "ASXL3"
"233537_at" "233537_at" "KRTAP3-1"
"233538_s_at" "233538_s_at" "CYBB"
"233539_at" "233539_at" "NAPEPLD"
"233540_s_at" "233540_s_at" "CDK5RAP2"
"233541_at" "233541_at" "LOC644714"
"233542_at" "233542_at" NA
"233543_s_at" "233543_s_at" "FAM175A"
"233544_at" "233544_at" "GNL1"
"233545_at" "233545_at" "INPP5D"
"233546_at" "233546_at" NA
"233547_x_at" "233547_x_at" "PDE1A"
"233548_at" "233548_at" NA
"233549_at" "233549_at" "PDE1A"
"233550_s_at" "233550_s_at" "SLC4A11"
"233551_at" "233551_at" "LOC642776"
"233552_at" "233552_at" NA
"233553_at" "233553_at" NA
"233554_at" "233554_at" NA
"233555_s_at" "233555_s_at" "SULF2"
"233556_at" "233556_at" "CRYBB2P1"
"233557_s_at" "233557_s_at" "MON1B"
"233558_s_at" "233558_s_at" "C4orf41"
"233559_s_at" "233559_s_at" "WDFY1"
"233560_x_at" "233560_x_at" "MCM8"
"233561_at" "233561_at" "SH3TC2"
"233562_at" "233562_at" "LOC84856"
"233563_s_at" "233563_s_at" "CPSF3L"
"233564_s_at" "233564_s_at" "CDADC1"
"233565_s_at" "233565_s_at" "SDCBP2"
"233566_at" "233566_at" "LOC84856"
"233567_at" "233567_at" "NAV1"
"233568_x_at" "233568_x_at" "CWF19L1"
"233569_at" "233569_at" "COPG2"
"233570_at" "233570_at" NA
"233571_x_at" "233571_x_at" "PPDPF"
"233572_s_at" "233572_s_at" "BCORL1"
"233573_s_at" "233573_s_at" "WDR6"
"233574_at" "233574_at" "BCORL1"
"233575_s_at" "233575_s_at" "TLE4"
"233576_at" "233576_at" "HMGCLL1"
"233577_at" "233577_at" NA
"233578_at" "233578_at" "C1orf101"
"233579_at" "233579_at" NA
"233580_at" "233580_at" NA
"233581_at" "233581_at" NA
"233582_at" "233582_at" "LOC115110"
"233583_at" "233583_at" NA
"233584_at" "233584_at" "C20orf62"
"233585_at" "233585_at" "SDK2"
"233586_s_at" "233586_s_at" "KLK12"
"233587_s_at" "233587_s_at" "SIPA1L2"
"233588_x_at" "233588_x_at" "PFDN6"
"233589_x_at" "233589_x_at" "C9orf167"
"233590_at" "233590_at" NA
"233591_at" "233591_at" NA
"233592_at" "233592_at" NA
"233593_at" "233593_at" NA
"233594_at" "233594_at" NA
"233595_at" "233595_at" "USP34"
"233596_at" "233596_at" NA
"233597_at" "233597_at" "PNPLA5"
"233598_at" "233598_at" "C20orf187"
"233599_at" "233599_at" "hCG_2003663"
"233600_at" "233600_at" "EFCAB6"
"233601_at" "233601_at" NA
"233602_at" "233602_at" NA
"233603_at" "233603_at" NA
"233604_at" "233604_at" "FLJ22763"
"233605_x_at" "233605_x_at" "HNRNPM"
"233606_at" "233606_at" NA
"233607_at" "233607_at" NA
"233608_at" "233608_at" NA
"233609_at" "233609_at" "PTPRK"
"233610_at" "233610_at" "LOC645355"
"233611_at" "233611_at" NA
"233612_at" "233612_at" NA
"233613_x_at" "233613_x_at" "REXO2"
"233614_at" "233614_at" NA
"233615_at" "233615_at" "CGA"
"233616_at" "233616_at" NA
"233617_at" "233617_at" "TSPYL3"
"233618_at" "233618_at" NA
"233619_at" "233619_at" NA
"233620_at" "233620_at" "ARHGEF12"
"233621_s_at" "233621_s_at" "ARHGEF12"
"233622_x_at" "233622_x_at" NA
"233623_at" "233623_at" NA
"233624_at" "233624_at" NA
"233625_x_at" "233625_x_at" "CPSF3L"
"233626_at" "233626_at" NA
"233627_at" "233627_at" NA
"233628_at" "233628_at" NA
"233629_at" "233629_at" NA
"233630_at" "233630_at" "CDS2"
"233631_x_at" "233631_x_at" NA
"233632_s_at" "233632_s_at" "XRN1"
"233633_at" "233633_at" "TBL1XR1"
"233634_at" "233634_at" "MARVELD3"
"233635_at" "233635_at" NA
"233636_at" "233636_at" "MIR17HG"
"233637_at" "233637_at" "DCAF8"
"233638_s_at" "233638_s_at" "POMGNT1"
"233639_at" "233639_at" "POMGNT1"
"233640_x_at" "233640_x_at" "KRTAP9-4"
"233641_s_at" "233641_s_at" "FAM167A"
"233642_s_at" "233642_s_at" "HEATR5B"
"233643_at" "233643_at" NA
"233644_at" "233644_at" "KATNAL2"
"233645_s_at" "233645_s_at" "C1RL"
"233646_at" "233646_at" NA
"233647_s_at" "233647_s_at" "CDADC1"
"233648_at" "233648_at" NA
"233649_at" "233649_at" "KATNAL2"
"233650_at" "233650_at" "CEP63"
"233651_s_at" "233651_s_at" "MPND"
"233652_at" "233652_at" NA
"233653_at" "233653_at" NA
"233654_at" "233654_at" "PIGG"
"233655_s_at" "233655_s_at" "HAUS6"
"233656_s_at" "233656_s_at" "VPS54"
"233657_at" "233657_at" "OPN5"
"233658_at" "233658_at" NA
"233659_at" "233659_at" NA
"233660_at" "233660_at" "EHD4"
"233661_at" "233661_at" NA
"233662_at" "233662_at" "CDH26"
"233663_s_at" "233663_s_at" "CDH26"
"233664_at" "233664_at" NA
"233665_x_at" "233665_x_at" "MTO1"
"233666_at" "233666_at" "TMEM106B"
"233667_at" "233667_at" NA
"233668_at" "233668_at" NA
"233669_s_at" "233669_s_at" "TRIM54"
"233670_at" "233670_at" NA
"233671_at" "233671_at" NA
"233672_s_at" "233672_s_at" NA
"233673_at" "233673_at" "LOC339524"
"233674_at" "233674_at" NA
"233675_s_at" "233675_s_at" "LOC374491"
"233676_at" "233676_at" NA
"233677_at" "233677_at" NA
"233678_at" "233678_at" NA
"233679_at" "233679_at" "TAB1"
"233680_at" "233680_at" NA
"233681_at" "233681_at" "KRTAP3-3"
"233682_at" "233682_at" NA
"233683_at" "233683_at" NA
"233684_at" "233684_at" NA
"233685_at" "233685_at" NA
"233686_at" "233686_at" "ASXL3"
"233687_s_at" "233687_s_at" NA
"233688_at" "233688_at" "KCNIP3"
"233689_at" "233689_at" NA
"233690_at" "233690_at" NA
"233691_at" "233691_at" NA
"233692_at" "233692_at" NA
"233693_at" "233693_at" "C1orf201"
"233694_at" "233694_at" "HSPA1L"
"233695_s_at" "233695_s_at" "CECR2"
"233696_at" "233696_at" NA
"233697_at" "233697_at" NA
"233698_at" "233698_at" NA
"233699_at" "233699_at" NA
"233700_at" "233700_at" NA
"233701_at" "233701_at" NA
"233702_x_at" "233702_x_at" NA
"233703_x_at" "233703_x_at" NA
"233704_at" "233704_at" NA
"233705_at" "233705_at" NA
"233706_at" "233706_at" NA
"233707_at" "233707_at" NA
"233708_at" "233708_at" NA
"233709_at" "233709_at" NA
"233710_at" "233710_at" NA
"233711_at" "233711_at" NA
"233712_at" "233712_at" "ZNF44"
"233713_at" "233713_at" NA
"233714_at" "233714_at" NA
"233715_at" "233715_at" NA
"233716_at" "233716_at" NA
"233717_x_at" "233717_x_at" NA
"233718_at" "233718_at" "LOC728543"
"233719_s_at" "233719_s_at" "TASP1"
"233720_at" "233720_at" "SORBS2"
"233721_x_at" "233721_x_at" NA
"233722_at" "233722_at" NA
"233723_at" "233723_at" NA
"233724_at" "233724_at" "ARNT"
"233725_at" "233725_at" NA
"233726_at" "233726_at" NA
"233727_at" "233727_at" NA
"233728_at" "233728_at" NA
"233729_at" "233729_at" NA
"233730_at" "233730_at" "FAM135A"
"233731_at" "233731_at" NA
"233732_at" "233732_at" "LOC401320"
"233733_at" "233733_at" NA
"233734_s_at" "233734_s_at" "OSBPL5"
"233735_at" "233735_at" NA
"233736_at" "233736_at" "OR51J1"
"233737_s_at" "233737_s_at" "LOC284561"
"233738_at" "233738_at" NA
"233739_at" "233739_at" NA
"233740_at" "233740_at" NA
"233741_at" "233741_at" "FTCD"
"233742_at" "233742_at" "C16orf68"
"233743_x_at" "233743_x_at" "S1PR5"
"233744_at" "233744_at" NA
"233745_at" "233745_at" NA
"233746_x_at" "233746_x_at" NA
"233747_at" "233747_at" NA
"233748_x_at" "233748_x_at" "PRKAG2"
"233749_at" "233749_at" "MSN"
"233750_s_at" "233750_s_at" "C1orf25"
"233751_at" "233751_at" "ZFHX3"
"233752_s_at" "233752_s_at" "ZFHX3"
"233753_at" "233753_at" "SFRS15"
"233754_x_at" "233754_x_at" "ZNF71"
"233755_at" "233755_at" NA
"233756_at" "233756_at" NA
"233757_x_at" "233757_x_at" NA
"233759_s_at" "233759_s_at" "SMEK2"
"233760_at" "233760_at" "UTP11L"
"233761_at" "233761_at" NA
"233762_at" "233762_at" NA
"233763_at" "233763_at" "LYRM2"
"233764_s_at" "233764_s_at" "LARP1B"
"233765_at" "233765_at" NA
"233766_at" "233766_at" "SOBP"
"233767_at" "233767_at" "HHLA1"
"233768_at" "233768_at" NA
"233769_at" "233769_at" "LOC284561"
"233770_at" "233770_at" NA
"233771_at" "233771_at" NA
"233772_at" "233772_at" NA
"233773_at" "233773_at" NA
"233774_at" "233774_at" NA
"233775_x_at" "233775_x_at" "LOC100289333"
"233776_at" "233776_at" "PTPRA"
"233777_at" "233777_at" NA
"233778_at" "233778_at" NA
"233779_x_at" "233779_x_at" NA
"233780_at" "233780_at" "RIF1"
"233781_s_at" "233781_s_at" "RIF1"
"233782_at" "233782_at" "DCAF7"
"233783_at" "233783_at" NA
"233784_at" "233784_at" NA
"233785_at" "233785_at" "ADAMTS9"
"233786_at" "233786_at" NA
"233787_at" "233787_at" "C6orf163"
"233788_at" "233788_at" NA
"233789_at" "233789_at" NA
"233790_at" "233790_at" NA
"233791_at" "233791_at" "LOC644213"
"233792_at" "233792_at" NA
"233793_at" "233793_at" NA
"233794_at" "233794_at" NA
"233795_at" "233795_at" "ODF3"
"233796_at" "233796_at" NA
"233797_s_at" "233797_s_at" "CST11"
"233798_at" "233798_at" NA
"233799_at" "233799_at" NA
"233800_at" "233800_at" NA
"233801_s_at" "233801_s_at" "SEMA6D"
"233802_at" "233802_at" "FAM184B"
"233803_s_at" "233803_s_at" "MYBBP1A"
"233804_at" "233804_at" "LOC440131"
"233805_at" "233805_at" NA
"233806_at" "233806_at" NA
"233807_at" "233807_at" "ASB7"
"233808_at" "233808_at" NA
"233809_at" "233809_at" "C15orf63"
"233810_x_at" "233810_x_at" NA
"233811_at" "233811_at" "RIN2"
"233812_at" "233812_at" "NCRNA00028"
"233813_at" "233813_at" "PPP1R16B"
"233814_at" "233814_at" "EFNA5"
"233815_at" "233815_at" "NAALAD2"
"233816_at" "233816_at" NA
"233817_at" "233817_at" NA
"233818_at" "233818_at" "RNF160"
"233819_s_at" "233819_s_at" "RNF160"
"233820_at" "233820_at" NA
"233821_at" "233821_at" NA
"233822_x_at" "233822_x_at" NA
"233823_at" "233823_at" "FAM184B"
"233824_at" "233824_at" NA
"233825_s_at" "233825_s_at" "CD99L2"
"233826_at" "233826_at" NA
"233827_s_at" "233827_s_at" "SUPT16H"
"233828_at" "233828_at" NA
"233829_at" "233829_at" "C20orf118"
"233830_at" "233830_at" "LOC90246"
"233831_at" "233831_at" NA
"233832_at" "233832_at" NA
"233833_at" "233833_at" NA
"233834_at" "233834_at" NA
"233835_at" "233835_at" "LOC90246"
"233836_at" "233836_at" "TNRC6A"
"233837_at" "233837_at" "GGT1"
"233838_at" "233838_at" NA
"233839_at" "233839_at" "EFCAB6"
"233840_at" "233840_at" "LOC100130950"
"233841_s_at" "233841_s_at" "SUDS3"
"233842_x_at" "233842_x_at" "C20orf43"
"233843_at" "233843_at" "ZBTB12"
"233844_at" "233844_at" "CD99L2"
"233845_at" "233845_at" NA
"233846_at" "233846_at" "CCDC85A"
"233847_x_at" "233847_x_at" NA
"233848_x_at" "233848_x_at" "ZNF221"
"233849_s_at" "233849_s_at" "ARHGAP5"
"233850_s_at" "233850_s_at" "EBF4"
"233851_s_at" "233851_s_at" "TOR3A"
"233852_at" "233852_at" "POLH"
"233853_at" "233853_at" NA
"233854_x_at" "233854_x_at" "KLK4"
"233855_at" "233855_at" NA
"233856_at" "233856_at" NA
"233857_s_at" "233857_s_at" "ASB2"
"233858_at" "233858_at" NA
"233859_at" "233859_at" "C14orf145"
"233860_s_at" "233860_s_at" NA
"233861_at" "233861_at" NA
"233862_at" "233862_at" NA
"233863_at" "233863_at" "CASZ1"
"233864_s_at" "233864_s_at" "VPS35"
"233865_at" "233865_at" "NPAS3"
"233866_at" "233866_at" "KLHL5"
"233867_at" "233867_at" NA
"233868_x_at" "233868_x_at" "ADAM33"
"233869_x_at" "233869_x_at" NA
"233870_at" "233870_at" "NAV1"
"233871_at" "233871_at" NA
"233872_x_at" "233872_x_at" "ARHGAP5"
"233873_x_at" "233873_x_at" "MTPAP"
"233874_at" "233874_at" "SLAIN2"
"233875_at" "233875_at" NA
"233876_at" "233876_at" NA
"233877_at" "233877_at" NA
"233878_s_at" "233878_s_at" "XRN2"
"233879_at" "233879_at" "LOC374491"
"233880_at" "233880_at" "RNF213"
"233881_s_at" "233881_s_at" "TOLLIP"
"233882_s_at" "233882_s_at" "SEMA6D"
"233883_at" "233883_at" "SNX24"
"233884_at" "233884_at" "HIVEP3"
"233885_at" "233885_at" "ARHGAP33"
"233886_at" "233886_at" NA
"233887_at" "233887_at" "GPR126"
"233888_s_at" "233888_s_at" "SRGAP1"
"233889_at" "233889_at" "TBX18"
"233890_at" "233890_at" NA
"233891_at" "233891_at" "LOC100133790"
"233892_at" "233892_at" "GRIN3B"
"233893_s_at" "233893_s_at" "KIAA1530"
"233894_x_at" "233894_x_at" "EMID2"
"233895_at" "233895_at" "ANKRD24"
"233896_s_at" "233896_s_at" "PAPLN"
"233897_at" "233897_at" "FEZF2"
"233898_s_at" "233898_s_at" "FGFR1OP2"
"233899_x_at" "233899_x_at" "ZBTB10"
"233900_at" "233900_at" NA
"233901_at" "233901_at" NA
"233902_at" "233902_at" "GUCA1C"
"233903_s_at" "233903_s_at" "SGEF"
"233904_at" "233904_at" NA
"233905_at" "233905_at" "SUN5"
"233906_at" "233906_at" NA
"233907_s_at" "233907_s_at" "SERTAD4"
"233908_x_at" "233908_x_at" NA
"233909_at" "233909_at" NA
"233910_at" "233910_at" "TMEFF2"
"233911_s_at" "233911_s_at" "PPM1H"
"233912_x_at" "233912_x_at" NA
"233913_at" "233913_at" "WFDC10A"
"233914_s_at" "233914_s_at" "SBF2"
"233915_at" "233915_at" "C5orf36"
"233916_at" "233916_at" "KIAA1486"
"233917_s_at" "233917_s_at" "MOV10"
"233918_at" "233918_at" "DCDC2B"
"233919_s_at" "233919_s_at" "HABP4"
"233920_at" "233920_at" NA
"233921_s_at" "233921_s_at" NA
"233922_at" "233922_at" NA
"233923_at" "233923_at" "FLJ32810"
"233924_s_at" "233924_s_at" "EXOC6"
"233925_at" "233925_at" NA
"233926_at" "233926_at" NA
"233927_at" "233927_at" NA
"233928_at" "233928_at" "ADAMTS9"
"233929_x_at" "233929_x_at" "WASH3P"
"233930_at" "233930_at" "DMRT3"
"233931_at" "233931_at" NA
"233932_at" "233932_at" NA
"233933_s_at" "233933_s_at" "OTUD5"
"233934_at" "233934_at" "LOC349160"
"233935_at" "233935_at" NA
"233936_s_at" "233936_s_at" "GGNBP2"
"233937_at" "233937_at" "GGNBP2"
"233938_at" "233938_at" "C11orf86"
"233939_at" "233939_at" "REXO1"
"233940_at" "233940_at" NA
"233941_at" "233941_at" "C14orf166B"
"233942_at" "233942_at" "LOC613126"
"233943_x_at" "233943_x_at" "PLEKHA8"
"233944_at" "233944_at" NA
"233945_at" "233945_at" "UGGT2"
"233946_at" "233946_at" "SMU1"
"233947_s_at" "233947_s_at" "LOC255480"
"233948_at" "233948_at" "LOC255480"
"233949_s_at" "233949_s_at" "MYH7B"
"233950_at" "233950_at" "CADPS"
"233951_at" "233951_at" NA
"233952_s_at" "233952_s_at" "ZNF295"
"233953_at" "233953_at" "GUCA1C"
"233954_at" "233954_at" "HIATL1"
"233955_x_at" "233955_x_at" "CXXC5"
"233956_at" "233956_at" NA
"233957_at" "233957_at" NA
"233958_at" "233958_at" NA
"233959_at" "233959_at" "LOC221442"
"233960_s_at" "233960_s_at" "LOC115110"
"233961_at" "233961_at" NA
"233962_at" "233962_at" NA
"233963_at" "233963_at" "H2BFXP"
"233964_at" "233964_at" NA
"233965_at" "233965_at" "LOC255480"
"233966_at" "233966_at" NA
"233967_at" "233967_at" NA
"233968_at" "233968_at" "CST11"
"233969_at" "233969_at" "IGL@"
"233970_s_at" "233970_s_at" "TRMT6"
"233971_at" "233971_at" NA
"233972_s_at" "233972_s_at" "FEZF2"
"233973_at" "233973_at" NA
"233974_s_at" "233974_s_at" "FAM129B"
"233975_at" "233975_at" "PRNT"
"233976_at" "233976_at" NA
"233977_at" "233977_at" "GREB1L"
"233978_at" "233978_at" "PTPRE"
"233979_s_at" "233979_s_at" "ESPN"
"233980_s_at" "233980_s_at" "VWF"
"233981_at" "233981_at" NA
"233982_x_at" "233982_x_at" "STYXL1"
"233983_at" "233983_at" "TGM6"
"233984_at" "233984_at" NA
"233985_x_at" "233985_x_at" "PPP1R9A"
"233986_s_at" "233986_s_at" "PLEKHG2"
