"probeID" "Entrez"
"4590026" "4590026" "IMPDH2"
"7330338" "7330338" "DEPDC1B"
"2370441" "2370441" "DEPDC1B"
"5390315" "5390315" NA
"3840278" "3840278" "ZNF771"
"5820035" "5820035" "NFE2L3"
"7400440" "7400440" NA
"5690619" "5690619" NA
"60706" "60706" "SDCCAG3"
"7040553" "7040553" "SDCCAG3"
"4210059" "4210059" "CHRNA2"
"3310161" "3310161" "TTRAP"
"3190189" "3190189" "TTRAP"
"6550014" "6550014" "MSL2"
"6520026" "6520026" "NUCB1"
"1660110" "1660110" "LOC400696"
"1990630" "1990630" "TRIB3"
"60551" "60551" "ARHGAP8"
"510164" "510164" "PKLR"
"5720646" "5720646" "PKLR"
"4730035" "4730035" NA
"5910523" "5910523" "LMO4"
"7210450" "7210450" "LMO4"
"1690139" "1690139" NA
"150343" "150343" NA
"3520228" "3520228" "TSPAN11"
"5050709" "5050709" "TSPAN11"
"6940086" "6940086" "GYPE"
"3520300" "3520300" "GYPE"
"360397" "360397" NA
"2510414" "2510414" NA
"520100" "520100" "LOC652022"
"6060356" "6060356" "RPL13A"
"2450575" "2450575" "HSP90AB2P"
"5700070" "5700070" "ALPL"
"2570091" "2570091" "PHF19"
"460360" "460360" "LOC643369"
"7610743" "7610743" "LOC340096"
"3420301" "3420301" "SLC30A5"
"1230730" "1230730" "SLC30A5"
"4810451" "4810451" "SLC30A5"
"3460682" "3460682" "PTX3"
"4570450" "4570450" NA
"2900068" "2900068" "VCL"
"3310164" "3310164" NA
"4830743" "4830743" NA
"4810768" "4810768" NA
"2030072" "2030072" NA
"4640594" "4640594" NA
"3990474" "3990474" "SAMD7"
"5390468" "5390468" "OR6N2"
"4780360" "4780360" NA
"3190086" "3190086" NA
"2750152" "2750152" NA
"1400349" "1400349" NA
"3800482" "3800482" "MGC61598"
"2940630" "2940630" "SLC35E4"
"4850093" "4850093" "LOC649596"
"7610228" "7610228" NA
"1850333" "1850333" "LOC644950"
"2260348" "2260348" NA
"2320711" "2320711" "LOC645342"
"3870253" "3870253" "CXCL12"
"4610615" "4610615" "CXCL12"
"3120377" "3120377" "CACNG5"
"3440731" "3440731" "CACNG5"
"7650348" "7650348" "OR2M7"
"1090008" "1090008" "VTN"
"2320605" "2320605" "LOC642370"
"3930082" "3930082" "FLJ12355"
"6020110" "6020110" NA
"3060192" "3060192" "GINS3"
"5390670" "5390670" NA
"1430593" "1430593" "MGC15885"
"1410328" "1410328" NA
"4540762" "4540762" "LOC642355"
"160315" "160315" NA
"3290603" "3290603" "LOC646508"
"2760482" "2760482" NA
"4810681" "4810681" "LOC649999"
"5220538" "5220538" "WDFY3"
"6040379" "6040379" "ZBTB11"
"2260224" "2260224" NA
"7100497" "7100497" "DDX11"
"1230685" "1230685" "LOC643090"
"6650717" "6650717" "LOC642509"
"3780463" "3780463" "OR11G2"
"1340039" "1340039" "TFPI"
"4850731" "4850731" "TFPI"
"6040326" "6040326" NA
"1340392" "1340392" NA
"1500370" "1500370" "LOC642397"
"4150768" "4150768" "MMAB"
"3360537" "3360537" "ZNF718"
"4150598" "4150598" "MSMB"
"3400100" "3400100" "LOC642245"
"2260367" "2260367" "OR10J1"
"7150347" "7150347" "DTX4"
"160348" "160348" "TUBA3C"
"1050519" "1050519" NA
"1030068" "1030068" "KRTAP10-12"
"1710408" "1710408" NA
"1710593" "1710593" "NXF5"
"990082" "990082" "SLC34A1"
"1010577" "1010577" NA
"4640093" "4640093" NA
"3140048" "3140048" "KCTD18"
"6280286" "6280286" "ADAMTSL3"
"2360148" "2360148" "COMP"
"3420053" "3420053" "LOC606724"
"5670372" "5670372" "LOC606724"
"6580538" "6580538" "LOC652803"
"4040053" "4040053" "C20orf86"
"150706" "150706" "UGP2"
"2120520" "2120520" "UGP2"
"1010500" "1010500" "UGP2"
"3840053" "3840053" "UGP2"
"3930035" "3930035" "UGP2"
"6580332" "6580332" "RNF103"
"6900020" "6900020" "VISA"
"6290082" "6290082" "PRKG1"
"1510736" "1510736" "KLC1"
"4250706" "4250706" "KLC1"
"70703" "70703" "TAS2R3"
"2320242" "2320242" NA
"1430280" "1430280" "CEBPA"
"2760274" "2760274" "AKR1B15"
"3290497" "3290497" "LOC650028"
"6550554" "6550554" "C1orf102"
"4780154" "4780154" "CNOT1"
"3180576" "3180576" "CNOT1"
"7320722" "7320722" NA
"6280209" "6280209" "CAMSAP1L1"
"2340671" "2340671" "MAEA"
"1980435" "1980435" NA
"1990014" "1990014" "LRRC38"
"160291" "160291" "MVP"
"3990445" "3990445" "DKFZp686J0529"
"4780477" "4780477" NA
"3930053" "3930053" "COX10"
"4760241" "4760241" "HDAC8"
"2070646" "2070646" "GPR84"
"6660044" "6660044" NA
"5720681" "5720681" NA
"6510747" "6510747" NA
"1190201" "1190201" "ODF4"
"6220703" "6220703" "GPR173"
"10671" "10671" "GPR173"
"2320706" "2320706" "GPR173"
"3990576" "3990576" NA
"5870133" "5870133" "MLF1"
"50082" "50082" "LOC440871"
"1660056" "1660056" NA
"4850039" "4850039" "OR52B4"
"6130427" "6130427" "LOC646350"
"5890215" "5890215" "LECT1"
"1660164" "1660164" "LOC388910"
"4260291" "4260291" "BEND4"
"5890554" "5890554" "BEND4"
"3120239" "3120239" NA
"460762" "460762" "LOC390282"
"770095" "770095" NA
"4120279" "4120279" "APBB3"
"520673" "520673" "LRFN5"
"4780017" "4780017" NA
"2600301" "2600301" "ZNF565"
"3370348" "3370348" "LOC642450"
"3140468" "3140468" NA
"4590129" "4590129" "COLEC10"
"6520605" "6520605" "SMNDC1"
"1050736" "1050736" "HNRNPA1L2"
"6370195" "6370195" "RAB11FIP4"
"2060154" "2060154" "ARMC5"
"5900563" "5900563" "LOC442382"
"2140424" "2140424" "FSCN3"
"6370168" "6370168" "LRRC7"
"430148" "430148" "LOC647193"
"3420577" "3420577" "LOC283683"
"130348" "130348" NA
"3450767" "3450767" "LOC649971"
"4880500" "4880500" "SYNCRIP"
"3440709" "3440709" NA
"3170324" "3170324" NA
"7610468" "7610468" "EXOSC10"
"4890463" "4890463" "EXOSC10"
"1740528" "1740528" NA
"1190255" "1190255" "LOC646198"
"3520398" "3520398" "IL28RA"
"2370239" "2370239" "C6orf25"
"2340189" "2340189" "LOC644763"
"6650450" "6650450" NA
"3460168" "3460168" "PHF20L1"
"2680521" "2680521" "TRMT11"
"6650176" "6650176" "TRMT11"
"4070278" "4070278" "TRMT11"
"6330392" "6330392" NA
"5360204" "5360204" "NMD3"
"6760653" "6760653" "NOL10"
"6180661" "6180661" NA
"4670377" "4670377" "LOC651936"
"990750" "990750" "LOC642397"
"1300458" "1300458" "LOC648600"
"160274" "160274" NA
"2450039" "2450039" "LOC651208"
"4780133" "4780133" "GBA"
"580048" "580048" "GBA"
"2850315" "2850315" NA
"4760333" "4760333" NA
"4590040" "4590040" "CCNB1"
"7100524" "7100524" NA
"990474" "990474" "TAF9"
"1980240" "1980240" "LOC651398"
"4200367" "4200367" "C3orf54"
"4880563" "4880563" "MPRIP"
"430100" "430100" "XRCC6"
"6380347" "6380347" "XRCC6"
"3870746" "3870746" NA
"520162" "520162" "HPSE"
"4070343" "4070343" "LOC644311"
"1240561" "1240561" "EXOC3L2"
"7570450" "7570450" NA
"2760435" "2760435" NA
"830168" "830168" "CHFR"
"4220743" "4220743" "JMJD6"
"2340066" "2340066" "TCEAL6"
"1010543" "1010543" "LOC643888"
"3940541" "3940541" "PTPRO"
"2650286" "2650286" NA
"240162" "240162" "CAND1"
"4120273" "4120273" NA
"4610246" "4610246" "OMD"
"7610731" "7610731" "TEPP"
"4810291" "4810291" "TEPP"
"4640274" "4640274" "SH2D5"
"2600242" "2600242" "MAB21L2"
"2030563" "2030563" "LOC654147"
"1820112" "1820112" "C8orf30A"
"6060333" "6060333" "ROR1"
"4060626" "4060626" "ROR1"
"6020438" "6020438" "WHAMML1"
"6590154" "6590154" "WHAMML1"
"2260048" "2260048" "WHAMML1"
"6550053" "6550053" "AKAP8"
"3850440" "3850440" "FCER1G"
"3290392" "3290392" "DNHD1"
"5550079" "5550079" "UNC45B"
"4250600" "4250600" NA
"130181" "130181" "ANKRD22"
"7200360" "7200360" "LOC155060"
"2850592" "2850592" NA
"6400367" "6400367" "C4orf21"
"5810338" "5810338" "LOC400968"
"730332" "730332" "MSN"
"2760349" "2760349" "C5orf33"
"5670605" "5670605" "MATK"
"4230615" "4230615" "SLC26A6"
"150692" "150692" "SLC26A6"
"4590440" "4590440" "ABL1"
"1940452" "1940452" NA
"1410202" "1410202" "C10orf93"
"2320403" "2320403" "ABCA11"
"60768" "60768" "FBXL12"
"2600241" "2600241" "LOC652335"
"5700195" "5700195" "LOC645010"
"1010470" "1010470" "C9orf140"
"4760156" "4760156" NA
"380091" "380091" NA
"5810259" "5810259" "LOC650566"
"7380035" "7380035" "LOC646302"
"6250446" "6250446" "ZNF445"
"7570164" "7570164" "LOC644379"
"1770619" "1770619" "LOC222967"
"110605" "110605" "GEMIN7"
"3310735" "3310735" "OR5M8"
"6350722" "6350722" NA
"3930221" "3930221" NA
"7040373" "7040373" "MGC44328"
"4730538" "4730538" "SLC25A25"
"10487" "10487" "SLC25A25"
"6180075" "6180075" "TLL2"
"1580364" "1580364" NA
"6060475" "6060475" "BMPR2"
"1770538" "1770538" "LOC651886"
"7160605" "7160605" NA
"4230731" "4230731" "LOC644413"
"4060440" "4060440" "SSX7"
"2260379" "2260379" NA
"3440093" "3440093" "LOC642280"
"4480255" "4480255" "LAT"
"70239" "70239" "AGGF1"
"5810754" "5810754" "OR4D10"
"4070136" "4070136" "PIGC"
"580601" "580601" "PIGC"
"5310561" "5310561" NA
"1050376" "1050376" "LOC641823"
"650671" "650671" "LRRC67"
"3870138" "3870138" "TBC1D24"
"3120161" "3120161" "TBC1D24"
"5870253" "5870253" "LOC647718"
"1340010" "1340010" "OR2G6"
"6510360" "6510360" "C1orf97"
"670730" "670730" "LOC732391"
"1990379" "1990379" "SLFN11"
"3440358" "3440358" "SLFN11"
"6960538" "6960538" "NOP2"
"4900711" "4900711" "ABCA12"
"6020017" "6020017" "SPAG11B"
"7210767" "7210767" "GAK"
"3420458" "3420458" NA
"6250390" "6250390" "TSR2"
"2490343" "2490343" "GRK4"
"2650707" "2650707" "C11orf72"
"70053" "70053" "TSLP"
"6250523" "6250523" "KLHL14"
"780300" "780300" "KLHL14"
"5050113" "5050113" "LIG1"
"3870441" "3870441" "CAPN3"
"2810100" "2810100" "ZNF548"
"6760440" "6760440" "FXYD3"
"2060687" "2060687" "FXYD3"
"3370445" "3370445" "LOC645186"
"6100398" "6100398" NA
"430605" "430605" "TMEM137"
"6450180" "6450180" "DEFB104B"
"2850253" "2850253" NA
"1430433" "1430433" NA
"2970711" "2970711" NA
"6900750" "6900750" "HDAC2"
"7210709" "7210709" "LOC647802"
"70528" "70528" "BBS7"
"2230112" "2230112" "BBS7"
"620136" "620136" "LILRA5"
"3520600" "3520600" "OR52E6"
"5340253" "5340253" "LOC730862"
"2630682" "2630682" NA
"7100279" "7100279" "WHDC1L2"
"3460253" "3460253" "OCEL1"
"3130576" "3130576" "CHIC2"
"2650717" "2650717" "ZSCAN22"
"7550376" "7550376" "TREX1"
"380280" "380280" NA
"6770162" "6770162" "LOC134466"
"1690392" "1690392" "HIST1H2BH"
"6560114" "6560114" "LOC727942"
"6840332" "6840332" NA
"6650289" "6650289" NA
"4560491" "4560491" "LOC441811"
"6510382" "6510382" NA
"4150504" "4150504" "TM4SF20"
"110167" "110167" "TRAM1"
"3930519" "3930519" NA
"1710634" "1710634" "GPR19"
"6200072" "6200072" "GPR19"
"7400193" "7400193" NA
"5260717" "5260717" NA
"2230670" "2230670" "KIAA1919"
"7000451" "7000451" NA
"6130382" "6130382" "PTER"
"110674" "110674" "PTER"
"4640068" "4640068" NA
"4540537" "4540537" "C1orf201"
"3840382" "3840382" "LOC643100"
"450564" "450564" NA
"7550564" "7550564" NA
"4610348" "4610348" "SGOL1"
"770753" "770753" NA
"3890386" "3890386" "LOC653882"
"3870154" "3870154" "DNASE2B"
"4210300" "4210300" "JMJD4"
"2190575" "2190575" NA
"4810082" "4810082" NA
"4880717" "4880717" NA
"130487" "130487" NA
"3610386" "3610386" "CPEB3"
"3780592" "3780592" "LOC653355"
"540537" "540537" "LOC649162"
"3360037" "3360037" NA
"6480189" "6480189" "THRSP"
"3850338" "3850338" "OR4S2"
"6620681" "6620681" "TMEM176B"
"5390064" "5390064" "ANKS1A"
"4900524" "4900524" "LOC649242"
"6550717" "6550717" "LOC644404"
"4290259" "4290259" "CCDC51"
"5860075" "5860075" "CAMP"
"5220671" "5220671" "FLJ33651"
"6590717" "6590717" NA
"130719" "130719" NA
"60471" "60471" "LOC649926"
"1570367" "1570367" NA
"2750368" "2750368" NA
"2480279" "2480279" NA
"940035" "940035" "SLC4A7"
"6550523" "6550523" "LOC641944"
"2810537" "2810537" NA
"7160259" "7160259" "SRY"
"3190523" "3190523" "LOC652222"
"2060332" "2060332" NA
"1770615" "1770615" NA
"5420136" "5420136" "LOC650152"
"1660528" "1660528" "CKLF"
"1450541" "1450541" NA
"6110689" "6110689" "CDH19"
"510025" "510025" "SMC2"
"2650494" "2650494" "SMC2"
"3360400" "3360400" "SMC2"
"3780446" "3780446" "SPG21"
"6400647" "6400647" "EHD4"
"7210440" "7210440" "ACAT2"
"2030520" "2030520" "PIGS"
"5700196" "5700196" "C14orf100"
"1940717" "1940717" NA
"870088" "870088" NA
"510435" "510435" "PKIA"
"840739" "840739" NA
"2680465" "2680465" NA
"6330288" "6330288" NA
"7150092" "7150092" "SUDS3"
"1340671" "1340671" "COL9A1"
"5340402" "5340402" "COL9A1"
"150465" "150465" "MSH3"
"7160072" "7160072" NA
"4280059" "4280059" NA
"2600025" "2600025" "PSMD14"
"270594" "270594" "RBPJ"
"3370543" "3370543" "PSMA1"
"1110020" "1110020" "CLEC17A"
"6100112" "6100112" "STXBP1"
"1240382" "1240382" "LOC339047"
"2320152" "2320152" "ASB16"
"6400553" "6400553" "PFTK1"
"2060307" "2060307" "LOC654046"
"6200358" "6200358" "ANKMY1"
"6480246" "6480246" "LOC649095"
"7560674" "7560674" "UTP14C"
"3520088" "3520088" NA
"290053" "290053" "DGCR8"
"4230689" "4230689" NA
"1430193" "1430193" "LOC648058"
"1710615" "1710615" NA
"7160296" "7160296" "LOC643327"
"1190477" "1190477" "PRMT8"
"4040095" "4040095" NA
"1710446" "1710446" "XPNPEP3"
"2100309" "2100309" "XPNPEP3"
"5050288" "5050288" "LOC388946"
"5310148" "5310148" "LOC388743"
"7320674" "7320674" "LOXL2"
"2760634" "2760634" "TRIM35"
"4810373" "4810373" "OR2F2"
"3310382" "3310382" NA
"5860577" "5860577" NA
"2850050" "2850050" "C1orf229"
"160129" "160129" "LOC401497"
"770563" "770563" NA
"4120164" "4120164" "LOC650116"
"5910541" "5910541" "CTNS"
"7050347" "7050347" "CTNS"
"5130465" "5130465" NA
"3120189" "3120189" "LOC648476"
"3120221" "3120221" "APOBEC3C"
"4150209" "4150209" "GPRC5C"
"1170477" "1170477" "GPRC5C"
"1850400" "1850400" "LOC646168"
"1400538" "1400538" "LOC653855"
"6040520" "6040520" "LOC390231"
"3130243" "3130243" NA
"2230358" "2230358" NA
"2630497" "2630497" NA
"3190184" "3190184" "FLJ16171"
"3890152" "3890152" NA
"7000711" "7000711" "FLJ26850"
"5220079" "5220079" NA
"1170059" "1170059" "LIPE"
"870333" "870333" NA
"5220243" "5220243" "RAD1"
"2260450" "2260450" "RAD1"
"4250537" "4250537" "DNAJB4"
"5420528" "5420528" "DNAJB4"
"5270307" "5270307" "NXT2"
"2850241" "2850241" "CAPNS2"
"7560176" "7560176" "LOC644500"
"1090327" "1090327" "MKI67IP"
"5720451" "5720451" "CHST1"
"6560475" "6560475" NA
"4810563" "4810563" "LOC653149"
"2320608" "2320608" "GUCA1B"
"3830431" "3830431" "FLJ44881"
"3870632" "3870632" NA
"2480349" "2480349" "FLJ46210"
"270437" "270437" "ACTN4"
"4280341" "4280341" "LMO3"
"6270341" "6270341" "LOC647264"
"2350041" "2350041" NA
"4810615" "4810615" "SLC25A44"
"4480167" "4480167" "CD8B"
"50440" "50440" "ZBTB2"
"6400246" "6400246" NA
"5860253" "5860253" "AHI1"
"6200653" "6200653" "LOC643933"
"5960192" "5960192" "KLK10"
"450674" "450674" "C10orf128"
"3180435" "3180435" "LOC643008"
"5290544" "5290544" "NAT8"
"1510731" "1510731" "KIAA1875"
"4070121" "4070121" NA
"4760079" "4760079" "ADARB1"
"2650017" "2650017" "KIAA1109"
"5220114" "5220114" "PTPRT"
"3610497" "3610497" NA
"650239" "650239" "CHAT"
"3390128" "3390128" "TPM2"
"160370" "160370" "TPM2"
"1070181" "1070181" "VPS13C"
"5960168" "5960168" "C10orf58"
"5690600" "5690600" "LOC645363"
"2630328" "2630328" NA
"3120717" "3120717" "RPS13"
"2710746" "2710746" "BCAR1"
"3190639" "3190639" "POU3F4"
"620369" "620369" "PPP2R2B"
"6860278" "6860278" "NINJ2"
"2260129" "2260129" "MS4A6A"
"520632" "520632" "UNC5C"
"870068" "870068" "LOC388259"
"7380445" "7380445" "LRRC49"
"3190193" "3190193" "PRKCQ"
"1940296" "1940296" "LOC387841"
"6250673" "6250673" "LOC731227"
"4290241" "4290241" "GJC3"
"2470593" "2470593" "KIAA1530"
"1740133" "1740133" "KIAA1530"
"6060161" "6060161" "KIAA1530"
"4780424" "4780424" "LOC441752"
"240142" "240142" "AIPL1"
"7560037" "7560037" "KIAA1949"
"7570411" "7570411" "NFS1"
"70369" "70369" "NFS1"
"2940746" "2940746" "NNMT"
"1740446" "1740446" NA
"4250328" "4250328" "CHSY3"
"1010367" "1010367" "CSTF3"
"1340470" "1340470" "CECR5"
"4900458" "4900458" "KRT14"
"160634" "160634" NA
"5090564" "5090564" NA
"380554" "380554" NA
"7200458" "7200458" "LOC644951"
"6450170" "6450170" NA
"4480341" "4480341" "DHCR24"
"7000615" "7000615" NA
"60110" "60110" NA
"4590348" "4590348" "LOC641926"
"2120494" "2120494" NA
"1300739" "1300739" NA
"3800458" "3800458" NA
"4120465" "4120465" "NOLA1"
"7040414" "7040414" NA
"2320397" "2320397" NA
"10114" "10114" "LOC651864"
"6060022" "6060022" NA
"5820452" "5820452" NA
"870736" "870736" "KIAA1545"
"1940017" "1940017" "UCRC"
"4640341" "4640341" "TP53I3"
"4730278" "4730278" "NEUROD6"
"4880601" "4880601" "LOC731396"
"620450" "620450" "RNASEH2B"
"1010619" "1010619" "POLA"
"1850458" "1850458" "SLC25A26"
"5080328" "5080328" "DOPEY2"
"1450451" "1450451" "DOPEY2"
"3940102" "3940102" NA
"6420672" "6420672" "ZNF688"
"7000356" "7000356" "RXRA"
"630521" "630521" "CX3CL1"
"2760241" "2760241" "CLCN2"
"1010278" "1010278" "HTR4"
"4830367" "4830367" NA
"5810747" "5810747" "CRAT"
"3800064" "3800064" NA
"10161" "10161" "MOBKL2A"
"5860181" "5860181" "UNC13C"
"160064" "160064" "EGLN2"
"7610070" "7610070" "PMEPA1"
"4290368" "4290368" "PSTPIP2"
"510397" "510397" "LOC390354"
"1660093" "1660093" "DVL1"
"1740278" "1740278" NA
"940192" "940192" NA
"2470435" "2470435" "LOC222967"
"5870424" "5870424" "TSHZ3"
"1570670" "1570670" NA
"3930411" "3930411" "CAMTA1"
"5570593" "5570593" "KIAA1751"
"5570685" "5570685" "LOC400796"
"2120373" "2120373" NA
"630537" "630537" "NODAL"
"2570746" "2570746" NA
"2900373" "2900373" "NPAS1"
"7210719" "7210719" "NCSTN"
"2120661" "2120661" "SCRN3"
"3120025" "3120025" "SCRN3"
"7330017" "7330017" "LOC645167"
"270563" "270563" NA
"630450" "630450" "LOC642414"
"770162" "770162" "SPIN2B"
"360162" "360162" NA
"3940497" "3940497" NA
"2450692" "2450692" "LOC643648"
"5290370" "5290370" "ATG4A"
"4260722" "4260722" "TPRG1L"
"670129" "670129" NA
"2650634" "2650634" "KIAA1571"
"2060603" "2060603" "OSGEPL1"
"4390504" "4390504" "LOC441408"
"4060180" "4060180" "PRPS1L1"
"4390554" "4390554" NA
"5960292" "5960292" NA
"3140543" "3140543" "ZMAT3"
"6560601" "6560601" "ZMAT3"
"6560520" "6560520" "TLE2"
"6110014" "6110014" "SFRS13A"
"160386" "160386" "SFRS13A"
"5310300" "5310300" "SFRS13A"
"430021" "430021" NA
"4120504" "4120504" "LOC643834"
"3360338" "3360338" "PAX2"
"3800079" "3800079" "C19orf56"
"6620082" "6620082" NA
"1300040" "1300040" "TRIM14"
"6480291" "6480291" NA
"6840609" "6840609" "CGB1"
"1340292" "1340292" "CGB1"
"940020" "940020" "LARS"
"430324" "430324" "CABP1"
"780209" "780209" NA
"6400541" "6400541" NA
"2340528" "2340528" "C15orf23"
"2970133" "2970133" "PWP2"
"3850161" "3850161" "KTELC1"
"6660128" "6660128" "LOC653080"
"1990136" "1990136" "LOC642936"
"2360348" "2360348" "CMPK2"
"2470176" "2470176" NA
"6510286" "6510286" "SDC3"
"3400468" "3400468" "RAP1A"
"3420537" "3420537" "PSPHL"
"1430646" "1430646" NA
"4280102" "4280102" "SEC31A"
"5560180" "5560180" "SEC31A"
"3840100" "3840100" "SEC31A"
"5130192" "5130192" "CUZD1"
"7380270" "7380270" "MRPS35"
"4670017" "4670017" "DUB3"
"990554" "990554" "LOC652733"
"6760079" "6760079" "FLJ46284"
"7610358" "7610358" NA
"1090630" "1090630" NA
"3140402" "3140402" "VRK2"
"6960398" "6960398" "LOC649908"
"1450487" "1450487" NA
"2060196" "2060196" "LOC648672"
"5390372" "5390372" "C2orf64"
"2760133" "2760133" NA
"4860474" "4860474" NA
"4390215" "4390215" "ATP2A1"
"5490360" "5490360" "ATP2A1"
"4280746" "4280746" "ATP2A1"
"2370730" "2370730" "HSP90AB4P"
"1170487" "1170487" "HSP90AB4P"
"4280386" "4280386" "LOC651721"
"4210594" "4210594" NA
"620347" "620347" NA
"3130593" "3130593" "C12orf59"
"2480228" "2480228" "FGL1"
"150274" "150274" "THAP10"
"4860431" "4860431" "NBPF14"
"360482" "360482" "NBPF14"
"4010288" "4010288" NA
"2000014" "2000014" "PPP1R12B"
"2650475" "2650475" "PPP1R12B"
"2490138" "2490138" "PLAC1L"
"3190373" "3190373" "DCTN3"
"4210044" "4210044" "SNORD46"
"6250110" "6250110" "TNS1"
"3780400" "3780400" "HOXC11"
"160746" "160746" "APRT"
"6510603" "6510603" "APRT"
"3180048" "3180048" "IDH1"
"6270670" "6270670" "IDH1"
"1660601" "1660601" NA
"510356" "510356" NA
"2710743" "2710743" NA
"6280072" "6280072" NA
"7040717" "7040717" "AASDHPPT"
"6060767" "6060767" "AASDHPPT"
"870674" "870674" NA
"4150059" "4150059" "HNRNPH2"
"5090392" "5090392" "GMPR2"
"7550520" "7550520" "RARA"
"4830563" "4830563" NA
"7040189" "7040189" NA
"840626" "840626" "SIPA1L3"
"1780672" "1780672" "LOC644923"
"4780735" "4780735" "SAMD5"
"1850201" "1850201" "C19orf46"
"7040739" "7040739" NA
"6560301" "6560301" "SH2B3"
"6420017" "6420017" "SIN3A"
"1070474" "1070474" "C5orf37"
"2810711" "2810711" NA
"3800544" "3800544" "NCK1"
"2510324" "2510324" "NUDT2"
"2750035" "2750035" "NUDT2"
"360398" "360398" NA
"5960725" "5960725" "GRB10"
"4230193" "4230193" NA
"4180458" "4180458" "THRB"
"2850544" "2850544" NA
"5270021" "5270021" "UBE2E2"
"50193" "50193" "ZNF318"
"70167" "70167" "LY96"
"7050544" "7050544" NA
"6550035" "6550035" "EIF5"
"3360228" "3360228" "RPS20"
"630709" "630709" "ELOF1"
"1410735" "1410735" "ZSCAN5A"
"2650349" "2650349" "C19orf48"
"2850630" "2850630" "C19orf48"
"3130554" "3130554" NA
"1710575" "1710575" "BCL2L15"
"110747" "110747" "BCL2L15"
"5260451" "5260451" "CHRNE"
"2450100" "2450100" "STAG2"
"5820164" "5820164" NA
"4010445" "4010445" "SFRS2IP"
"7100368" "7100368" NA
"4900050" "4900050" "DKK2"
"2140441" "2140441" "DKK2"
"2450477" "2450477" "ZNF682"
"70519" "70519" "ZNF682"
"3440431" "3440431" "ZNF682"
"6350411" "6350411" "GDNF"
"6060129" "6060129" NA
"430326" "430326" NA
"6110253" "6110253" "SUMF2"
"2680474" "2680474" "SUMF2"
"4860564" "4860564" "LOC440491"
"2470709" "2470709" "LOC442299"
"2630195" "2630195" "VAMP5"
"3180253" "3180253" "ELMO2"
"5860438" "5860438" NA
"4810246" "4810246" "MRPL39"
"4200722" "4200722" "MAGEC2"
"2750364" "2750364" "MAGEC2"
"1240195" "1240195" "PAGE2"
"430170" "430170" "TMCO4"
"4280025" "4280025" NA
"7100048" "7100048" "GRID1"
"4010333" "4010333" "OGN"
"6450605" "6450605" "DDOST"
"5890546" "5890546" NA
"1710520" "1710520" "HOOK2"
"150458" "150458" "MDK"
"4560717" "4560717" "MDK"
"2850390" "2850390" "MDK"
"2070463" "2070463" "LOC643910"
"6900017" "6900017" "C21orf90"
"50195" "50195" "RAB25"
"3840619" "3840619" "PRED57"
"2760044" "2760044" "LOC643612"
"990195" "990195" NA
"3450497" "3450497" "LOC651537"
"6270392" "6270392" "LOC441378"
"3890709" "3890709" "SMAD7"
"4220767" "4220767" "SMAD7"
"1050685" "1050685" "LOC285484"
"6550504" "6550504" "KIAA1160"
"7200259" "7200259" "NF2"
"1090605" "1090605" "NF2"
"870097" "870097" "LOC651834"
"1070259" "1070259" "PCSK6"
"3180703" "3180703" "PCSK6"
"730021" "730021" "RAET1L"
"1430358" "1430358" "C11orf17"
"3180288" "3180288" "C11orf17"
"4230044" "4230044" NA
"5560703" "5560703" "C6orf120"
"580632" "580632" NA
"4610154" "4610154" "C1orf103"
"6560209" "6560209" NA
"1660403" "1660403" "FLJ41327"
"870129" "870129" NA
"6770161" "6770161" "CDC42SE2"
"2230681" "2230681" "CCDC5"
